Year,Month,Day,Date,hour,wind speed (m/sec)
2015,1,30,30/1/2015,3,3.91
2015,1,30,30/1/2015,4,5.14
2015,1,30,30/1/2015,5,5.56
2015,1,30,30/1/2015,6,5.94
2015,1,30,30/1/2015,7,6.28
2015,1,30,30/1/2015,8,6.47
2015,1,30,30/1/2015,9,6.72
2015,1,30,30/1/2015,10,6.75
2015,1,30,30/1/2015,11,6.61
2015,1,30,30/1/2015,12,6.21
2015,1,30,30/1/2015,13,4.84
2015,1,30,30/1/2015,14,4.4
2015,1,30,30/1/2015,15,4.15
2015,1,30,30/1/2015,16,4.11
2015,1,30,30/1/2015,17,4.13
2015,1,30,30/1/2015,18,3.97
2015,1,30,30/1/2015,19,3.8
2015,1,30,30/1/2015,20,3.68
2015,1,30,30/1/2015,21,3.56
2015,1,30,30/1/2015,22,3.46
2015,1,30,30/1/2015,23,3.46
2015,1,31,31/1/2015,0,3.49
2015,1,31,31/1/2015,1,3.65
2015,1,31,31/1/2015,2,3.79
2015,1,31,31/1/2015,3,4.43
2015,1,31,31/1/2015,4,5.65
2015,1,31,31/1/2015,5,6.56
2015,1,31,31/1/2015,6,7.15
2015,1,31,31/1/2015,7,7.47
2015,1,31,31/1/2015,8,7.64
2015,1,31,31/1/2015,9,7.66
2015,1,31,31/1/2015,10,7.58
2015,1,31,31/1/2015,11,7.41
2015,1,31,31/1/2015,12,7.04
2015,1,31,31/1/2015,13,5.52
2015,1,31,31/1/2015,14,5.03
2015,1,31,31/1/2015,15,4.82
2015,1,31,31/1/2015,16,4.52
2015,1,31,31/1/2015,17,4.37
2015,1,31,31/1/2015,18,4.27
2015,1,31,31/1/2015,19,4.1
2015,1,31,31/1/2015,20,3.95
2015,1,31,31/1/2015,21,3.85
2015,1,31,31/1/2015,22,3.82
2015,1,31,31/1/2015,23,3.7
2015,2,1,1/2/2015,0,2.38
2015,2,1,1/2/2015,1,2.59
2015,2,1,1/2/2015,2,2.03
2015,2,1,1/2/2015,3,2.57
2015,2,1,1/2/2015,4,3.38
2015,2,1,1/2/2015,5,4.23
2015,2,1,1/2/2015,6,4.57
2015,2,1,1/2/2015,7,4.94
2015,2,1,1/2/2015,8,5.2
2015,2,1,1/2/2015,9,5.58
2015,2,1,1/2/2015,10,5.86
2015,2,1,1/2/2015,11,5.87
2015,2,1,1/2/2015,12,5.85
2015,2,1,1/2/2015,13,4.57
2015,2,1,1/2/2015,14,4.16
2015,2,1,1/2/2015,15,4
2015,2,1,1/2/2015,16,4.02
2015,2,1,1/2/2015,17,4.01
2015,2,1,1/2/2015,18,3.96
2015,2,1,1/2/2015,19,3.93
2015,2,1,1/2/2015,20,4
2015,2,1,1/2/2015,21,4.04
2015,2,1,1/2/2015,22,3.61
2015,2,1,1/2/2015,23,3.21
2015,2,2,2/2/2015,0,3.17
2015,2,2,2/2/2015,1,3.2
2015,2,2,2/2/2015,2,3.28
2015,2,2,2/2/2015,3,4.53
2015,2,2,2/2/2015,4,5.5
2015,2,2,2/2/2015,5,6.02
2015,2,2,2/2/2015,6,6.43
2015,2,2,2/2/2015,7,6.8
2015,2,2,2/2/2015,8,7.08
2015,2,2,2/2/2015,9,7.28
2015,2,2,2/2/2015,10,7.23
2015,2,2,2/2/2015,11,7.09
2015,2,2,2/2/2015,12,6.77
2015,2,2,2/2/2015,13,5.36
2015,2,2,2/2/2015,14,5.03
2015,2,2,2/2/2015,15,4.9
2015,2,2,2/2/2015,16,4.9
2015,2,2,2/2/2015,17,4.85
2015,2,2,2/2/2015,18,4.69
2015,2,2,2/2/2015,19,4.47
2015,2,2,2/2/2015,20,4.38
2015,2,2,2/2/2015,21,4.37
2015,2,2,2/2/2015,22,4.32
2015,2,2,2/2/2015,23,4.15
2015,2,3,3/2/2015,0,4.08
2015,2,3,3/2/2015,1,4.05
2015,2,3,3/2/2015,2,4.13
2015,2,3,3/2/2015,3,5.29
2015,2,3,3/2/2015,4,6.47
2015,2,3,3/2/2015,5,6.85
2015,2,3,3/2/2015,6,7.14
2015,2,3,3/2/2015,7,7.35
2015,2,3,3/2/2015,8,7.68
2015,2,3,3/2/2015,9,7.81
2015,2,3,3/2/2015,10,7.75
2015,2,3,3/2/2015,11,7.62
2015,2,3,3/2/2015,12,7.34
2015,2,3,3/2/2015,13,5.84
2015,2,3,3/2/2015,14,5.31
2015,2,3,3/2/2015,15,5.15
2015,2,3,3/2/2015,16,5.05
2015,2,3,3/2/2015,17,4.9
2015,2,3,3/2/2015,18,4.69
2015,2,3,3/2/2015,19,4.6
2015,2,3,3/2/2015,20,4.68
2015,2,3,3/2/2015,21,4.73
2015,2,3,3/2/2015,22,4.62
2015,2,3,3/2/2015,23,4.44
2015,2,4,4/2/2015,0,4.27
2015,2,4,4/2/2015,1,4.16
2015,2,4,4/2/2015,2,4.02
2015,2,4,4/2/2015,3,4.77
2015,2,4,4/2/2015,4,5.8
2015,2,4,4/2/2015,5,5.88
2015,2,4,4/2/2015,6,6.25
2015,2,4,4/2/2015,7,6.85
2015,2,4,4/2/2015,8,7.36
2015,2,4,4/2/2015,9,7.52
2015,2,4,4/2/2015,10,7.4
2015,2,4,4/2/2015,11,7.03
2015,2,4,4/2/2015,12,6.55
2015,2,4,4/2/2015,13,5.03
2015,2,4,4/2/2015,14,4.63
2015,2,4,4/2/2015,15,4.55
2015,2,4,4/2/2015,16,4.52
2015,2,4,4/2/2015,17,4.32
2015,2,4,4/2/2015,18,4.02
2015,2,4,4/2/2015,19,3.72
2015,2,4,4/2/2015,20,3.49
2015,2,4,4/2/2015,21,3.37
2015,2,4,4/2/2015,22,3.22
2015,2,4,4/2/2015,23,3.2
2015,2,5,5/2/2015,0,3.04
2015,2,5,5/2/2015,1,3.02
2015,2,5,5/2/2015,2,3.06
2015,2,5,5/2/2015,3,3.48
2015,2,5,5/2/2015,4,4.71
2015,2,5,5/2/2015,5,5.26
2015,2,5,5/2/2015,6,5.68
2015,2,5,5/2/2015,7,6.13
2015,2,5,5/2/2015,8,6.45
2015,2,5,5/2/2015,9,6.57
2015,2,5,5/2/2015,10,6.48
2015,2,5,5/2/2015,11,6.29
2015,2,5,5/2/2015,12,6.03
2015,2,5,5/2/2015,13,4.84
2015,2,5,5/2/2015,14,4.37
2015,2,5,5/2/2015,15,3.96
2015,2,5,5/2/2015,16,3.71
2015,2,5,5/2/2015,17,3.7
2015,2,5,5/2/2015,18,3.69
2015,2,5,5/2/2015,19,3.67
2015,2,5,5/2/2015,20,3.65
2015,2,5,5/2/2015,21,3.48
2015,2,5,5/2/2015,22,3.31
2015,2,5,5/2/2015,23,3.12
2015,2,6,6/2/2015,0,3.02
2015,2,6,6/2/2015,1,3.04
2015,2,6,6/2/2015,2,3.05
2015,2,6,6/2/2015,3,3.57
2015,2,6,6/2/2015,4,4.83
2015,2,6,6/2/2015,5,5.5
2015,2,6,6/2/2015,6,6.04
2015,2,6,6/2/2015,7,6.47
2015,2,6,6/2/2015,8,6.65
2015,2,6,6/2/2015,9,6.71
2015,2,6,6/2/2015,10,6.79
2015,2,6,6/2/2015,11,6.72
2015,2,6,6/2/2015,12,6.46
2015,2,6,6/2/2015,13,5
2015,2,6,6/2/2015,14,4.53
2015,2,6,6/2/2015,15,4.21
2015,2,6,6/2/2015,16,3.89
2015,2,6,6/2/2015,17,3.82
2015,2,6,6/2/2015,18,3.82
2015,2,6,6/2/2015,19,3.69
2015,2,6,6/2/2015,20,3.61
2015,2,6,6/2/2015,21,3.57
2015,2,6,6/2/2015,22,3.52
2015,2,6,6/2/2015,23,3.43
2015,2,7,7/2/2015,0,3.36
2015,2,7,7/2/2015,1,3.31
2015,2,7,7/2/2015,2,3.28
2015,2,7,7/2/2015,3,4.06
2015,2,7,7/2/2015,4,5.2
2015,2,7,7/2/2015,5,5.57
2015,2,7,7/2/2015,6,5.9
2015,2,7,7/2/2015,7,6.14
2015,2,7,7/2/2015,8,6.45
2015,2,7,7/2/2015,9,6.72
2015,2,7,7/2/2015,10,6.75
2015,2,7,7/2/2015,11,6.71
2015,2,7,7/2/2015,12,6.45
2015,2,7,7/2/2015,13,5.11
2015,2,7,7/2/2015,14,4.64
2015,2,7,7/2/2015,15,4.32
2015,2,7,7/2/2015,16,3.84
2015,2,7,7/2/2015,17,3.65
2015,2,7,7/2/2015,18,3.56
2015,2,7,7/2/2015,19,3.64
2015,2,7,7/2/2015,20,3.42
2015,2,7,7/2/2015,21,3.27
2015,2,7,7/2/2015,22,3.19
2015,2,7,7/2/2015,23,2.99
2015,2,8,8/2/2015,0,2.92
2015,2,8,8/2/2015,1,3
2015,2,8,8/2/2015,2,3.04
2015,2,8,8/2/2015,3,3.54
2015,2,8,8/2/2015,4,4.57
2015,2,8,8/2/2015,5,4.98
2015,2,8,8/2/2015,6,5.49
2015,2,8,8/2/2015,7,5.98
2015,2,8,8/2/2015,8,6.39
2015,2,8,8/2/2015,9,6.66
2015,2,8,8/2/2015,10,6.9
2015,2,8,8/2/2015,11,6.83
2015,2,8,8/2/2015,12,6.18
2015,2,8,8/2/2015,13,5.15
2015,2,8,8/2/2015,14,4.83
2015,2,8,8/2/2015,15,4.63
2015,2,8,8/2/2015,16,4.34
2015,2,8,8/2/2015,17,4.1
2015,2,8,8/2/2015,18,4.04
2015,2,8,8/2/2015,19,3.9
2015,2,8,8/2/2015,20,3.9
2015,2,8,8/2/2015,21,4.03
2015,2,8,8/2/2015,22,3.99
2015,2,8,8/2/2015,23,3.83
2015,2,9,9/2/2015,0,3.83
2015,2,9,9/2/2015,1,3.9
2015,2,9,9/2/2015,2,3.91
2015,2,9,9/2/2015,3,4.97
2015,2,9,9/2/2015,4,6.12
2015,2,9,9/2/2015,5,6.31
2015,2,9,9/2/2015,6,6.42
2015,2,9,9/2/2015,7,6.66
2015,2,9,9/2/2015,8,6.93
2015,2,9,9/2/2015,9,6.88
2015,2,9,9/2/2015,10,6.93
2015,2,9,9/2/2015,11,7.06
2015,2,9,9/2/2015,12,6.97
2015,2,9,9/2/2015,13,5.63
2015,2,9,9/2/2015,14,5.21
2015,2,9,9/2/2015,15,4.83
2015,2,9,9/2/2015,16,4.55
2015,2,9,9/2/2015,17,4.53
2015,2,9,9/2/2015,18,4.54
2015,2,9,9/2/2015,19,4.57
2015,2,9,9/2/2015,20,4.51
2015,2,9,9/2/2015,21,4.32
2015,2,9,9/2/2015,22,4.3
2015,2,9,9/2/2015,23,4.41
2015,2,10,10/2/2015,0,4.43
2015,2,10,10/2/2015,1,4.31
2015,2,10,10/2/2015,2,4.41
2015,2,10,10/2/2015,3,5.59
2015,2,10,10/2/2015,4,6.37
2015,2,10,10/2/2015,5,6.43
2015,2,10,10/2/2015,6,6.56
2015,2,10,10/2/2015,7,6.86
2015,2,10,10/2/2015,8,7.2
2015,2,10,10/2/2015,9,7.4
2015,2,10,10/2/2015,10,7.47
2015,2,10,10/2/2015,11,7.35
2015,2,10,10/2/2015,12,7.01
2015,2,10,10/2/2015,13,5.63
2015,2,10,10/2/2015,14,5.2
2015,2,10,10/2/2015,15,4.85
2015,2,10,10/2/2015,16,4.55
2015,2,10,10/2/2015,17,4.4
2015,2,10,10/2/2015,18,4.27
2015,2,10,10/2/2015,19,4.18
2015,2,10,10/2/2015,20,4.15
2015,2,10,10/2/2015,21,4.19
2015,2,10,10/2/2015,22,4.3
2015,2,10,10/2/2015,23,4.37
2015,2,11,11/2/2015,0,4.31
2015,2,11,11/2/2015,1,4.28
2015,2,11,11/2/2015,2,4.41
2015,2,11,11/2/2015,3,5.64
2015,2,11,11/2/2015,4,6.42
2015,2,11,11/2/2015,5,6.71
2015,2,11,11/2/2015,6,7.04
2015,2,11,11/2/2015,7,7.35
2015,2,11,11/2/2015,8,7.7
2015,2,11,11/2/2015,9,7.81
2015,2,11,11/2/2015,10,7.8
2015,2,11,11/2/2015,11,7.61
2015,2,11,11/2/2015,12,6.9
2015,2,11,11/2/2015,13,5.42
2015,2,11,11/2/2015,14,4.98
2015,2,11,11/2/2015,15,4.98
2015,2,11,11/2/2015,16,5.02
2015,2,11,11/2/2015,17,5.1
2015,2,11,11/2/2015,18,4.9
2015,2,11,11/2/2015,19,4.58
2015,2,11,11/2/2015,20,4.49
2015,2,11,11/2/2015,21,4.34
2015,2,11,11/2/2015,22,4.28
2015,2,11,11/2/2015,23,4.27
2015,2,12,12/2/2015,0,4.13
2015,2,12,12/2/2015,1,3.93
2015,2,12,12/2/2015,2,3.9
2015,2,12,12/2/2015,3,4.85
2015,2,12,12/2/2015,4,5.67
2015,2,12,12/2/2015,5,5.86
2015,2,12,12/2/2015,6,5.93
2015,2,12,12/2/2015,7,6.18
2015,2,12,12/2/2015,8,6.47
2015,2,12,12/2/2015,9,6.35
2015,2,12,12/2/2015,10,6.02
2015,2,12,12/2/2015,11,5.64
2015,2,12,12/2/2015,12,5.29
2015,2,12,12/2/2015,13,4.1
2015,2,12,12/2/2015,14,3.64
2015,2,12,12/2/2015,15,3.3
2015,2,12,12/2/2015,16,2.94
2015,2,12,12/2/2015,17,2.86
2015,2,12,12/2/2015,18,2.74
2015,2,12,12/2/2015,19,2.54
2015,2,12,12/2/2015,20,2.34
2015,2,12,12/2/2015,21,2.09
2015,2,12,12/2/2015,22,1.88
2015,2,12,12/2/2015,23,1.84
2015,2,13,13/2/2015,0,1.87
2015,2,13,13/2/2015,1,1.94
2015,2,13,13/2/2015,2,1.32
2015,2,13,13/2/2015,3,1.1
2015,2,13,13/2/2015,4,0.94
2015,2,13,13/2/2015,5,1.73
2015,2,13,13/2/2015,6,2.54
2015,2,13,13/2/2015,7,3.26
2015,2,13,13/2/2015,8,3.86
2015,2,13,13/2/2015,9,4.18
2015,2,13,13/2/2015,10,4.22
2015,2,13,13/2/2015,11,4.11
2015,2,13,13/2/2015,12,4.02
2015,2,13,13/2/2015,13,3.42
2015,2,13,13/2/2015,14,3.26
2015,2,13,13/2/2015,15,3.14
2015,2,13,13/2/2015,16,3.01
2015,2,13,13/2/2015,17,2.86
2015,2,13,13/2/2015,18,2.74
2015,2,13,13/2/2015,19,2.54
2015,2,13,13/2/2015,20,2.26
2015,2,13,13/2/2015,21,1.71
2015,2,13,13/2/2015,22,1.23
2015,2,13,13/2/2015,23,0.79
2015,2,14,14/2/2015,0,0.88
2015,2,14,14/2/2015,1,1.35
2015,2,14,14/2/2015,2,1.78
2015,2,14,14/2/2015,3,2.17
2015,2,14,14/2/2015,4,2.2
2015,2,14,14/2/2015,5,1.45
2015,2,14,14/2/2015,6,1.29
2015,2,14,14/2/2015,7,2.28
2015,2,14,14/2/2015,8,3.27
2015,2,14,14/2/2015,9,3.88
2015,2,14,14/2/2015,10,4.26
2015,2,14,14/2/2015,11,4.52
2015,2,14,14/2/2015,12,4.58
2015,2,14,14/2/2015,13,3.74
2015,2,14,14/2/2015,14,3.57
2015,2,14,14/2/2015,15,3.48
2015,2,14,14/2/2015,16,3.49
2015,2,14,14/2/2015,17,3.48
2015,2,14,14/2/2015,18,3.31
2015,2,14,14/2/2015,19,3.06
2015,2,14,14/2/2015,20,2.43
2015,2,14,14/2/2015,21,1.42
2015,2,14,14/2/2015,22,0.67
2015,2,14,14/2/2015,23,1.12
2015,2,15,15/2/2015,0,1.62
2015,2,15,15/2/2015,1,2.01
2015,2,15,15/2/2015,2,1.94
2015,2,15,15/2/2015,3,2.07
2015,2,15,15/2/2015,4,1.48
2015,2,15,15/2/2015,5,0.75
2015,2,15,15/2/2015,6,1.5
2015,2,15,15/2/2015,7,2.71
2015,2,15,15/2/2015,8,3.77
2015,2,15,15/2/2015,9,4.37
2015,2,15,15/2/2015,10,4.61
2015,2,15,15/2/2015,11,4.81
2015,2,15,15/2/2015,12,4.8
2015,2,15,15/2/2015,13,3.81
2015,2,15,15/2/2015,14,3.35
2015,2,15,15/2/2015,15,3.14
2015,2,15,15/2/2015,16,3.15
2015,2,15,15/2/2015,17,3.13
2015,2,15,15/2/2015,18,3.04
2015,2,15,15/2/2015,19,2.99
2015,2,15,15/2/2015,20,2.78
2015,2,15,15/2/2015,21,2.52
2015,2,15,15/2/2015,22,2.14
2015,2,15,15/2/2015,23,1.65
2015,2,16,16/2/2015,0,1.15
2015,2,16,16/2/2015,1,0.66
2015,2,16,16/2/2015,2,0.13
2015,2,16,16/2/2015,3,0.31
2015,2,16,16/2/2015,4,0.9
2015,2,16,16/2/2015,5,2.03
2015,2,16,16/2/2015,6,2.84
2015,2,16,16/2/2015,7,3.31
2015,2,16,16/2/2015,8,3.79
2015,2,16,16/2/2015,9,4.06
2015,2,16,16/2/2015,10,4.09
2015,2,16,16/2/2015,11,3.97
2015,2,16,16/2/2015,12,3.72
2015,2,16,16/2/2015,13,3.06
2015,2,16,16/2/2015,14,2.86
2015,2,16,16/2/2015,15,2.8
2015,2,16,16/2/2015,16,2.78
2015,2,16,16/2/2015,17,2.78
2015,2,16,16/2/2015,18,2.68
2015,2,16,16/2/2015,19,2.43
2015,2,16,16/2/2015,20,2.14
2015,2,16,16/2/2015,21,1.89
2015,2,16,16/2/2015,22,1.67
2015,2,16,16/2/2015,23,1.59
2015,2,17,17/2/2015,0,1.53
2015,2,17,17/2/2015,1,1.71
2015,2,17,17/2/2015,2,1.22
2015,2,17,17/2/2015,3,1.16
2015,2,17,17/2/2015,4,0.22
2015,2,17,17/2/2015,5,1.56
2015,2,17,17/2/2015,6,2.58
2015,2,17,17/2/2015,7,3.37
2015,2,17,17/2/2015,8,3.96
2015,2,17,17/2/2015,9,4.28
2015,2,17,17/2/2015,10,4.41
2015,2,17,17/2/2015,11,4.41
2015,2,17,17/2/2015,12,4.32
2015,2,17,17/2/2015,13,3.51
2015,2,17,17/2/2015,14,3.36
2015,2,17,17/2/2015,15,3.33
2015,2,17,17/2/2015,16,3.37
2015,2,17,17/2/2015,17,3.36
2015,2,17,17/2/2015,18,3.19
2015,2,17,17/2/2015,19,3.08
2015,2,17,17/2/2015,20,2.74
2015,2,17,17/2/2015,21,2.29
2015,2,17,17/2/2015,22,1.75
2015,2,17,17/2/2015,23,1.11
2015,2,18,18/2/2015,0,0.51
2015,2,18,18/2/2015,1,0.09
2015,2,18,18/2/2015,2,0.3
2015,2,18,18/2/2015,3,0.9
2015,2,18,18/2/2015,4,2.14
2015,2,18,18/2/2015,5,3.02
2015,2,18,18/2/2015,6,3.59
2015,2,18,18/2/2015,7,4.1
2015,2,18,18/2/2015,8,4.45
2015,2,18,18/2/2015,9,4.64
2015,2,18,18/2/2015,10,4.71
2015,2,18,18/2/2015,11,4.65
2015,2,18,18/2/2015,12,4.34
2015,2,18,18/2/2015,13,3.29
2015,2,18,18/2/2015,14,3.05
2015,2,18,18/2/2015,15,2.86
2015,2,18,18/2/2015,16,2.67
2015,2,18,18/2/2015,17,2.6
2015,2,18,18/2/2015,18,2.41
2015,2,18,18/2/2015,19,2.15
2015,2,18,18/2/2015,20,1.97
2015,2,18,18/2/2015,21,1.88
2015,2,18,18/2/2015,22,1.84
2015,2,18,18/2/2015,23,1.82
2015,2,19,19/2/2015,0,1.75
2015,2,19,19/2/2015,1,1.69
2015,2,19,19/2/2015,2,1.29
2015,2,19,19/2/2015,3,1.8
2015,2,19,19/2/2015,4,3.21
2015,2,19,19/2/2015,5,3.87
2015,2,19,19/2/2015,6,4.56
2015,2,19,19/2/2015,7,5.25
2015,2,19,19/2/2015,8,5.76
2015,2,19,19/2/2015,9,5.74
2015,2,19,19/2/2015,10,5.55
2015,2,19,19/2/2015,11,5.27
2015,2,19,19/2/2015,12,4.75
2015,2,19,19/2/2015,13,3.6
2015,2,19,19/2/2015,14,3.28
2015,2,19,19/2/2015,15,3.17
2015,2,19,19/2/2015,16,3.17
2015,2,19,19/2/2015,17,3.12
2015,2,19,19/2/2015,18,2.99
2015,2,19,19/2/2015,19,2.82
2015,2,19,19/2/2015,20,2.87
2015,2,19,19/2/2015,21,2.92
2015,2,19,19/2/2015,22,2.82
2015,2,19,19/2/2015,23,2.68
2015,2,20,20/2/2015,0,2.58
2015,2,20,20/2/2015,1,2.34
2015,2,20,20/2/2015,2,1.86
2015,2,20,20/2/2015,3,1.98
2015,2,20,20/2/2015,4,2.98
2015,2,20,20/2/2015,5,4.17
2015,2,20,20/2/2015,6,5.02
2015,2,20,20/2/2015,7,5.72
2015,2,20,20/2/2015,8,6.43
2015,2,20,20/2/2015,9,6.98
2015,2,20,20/2/2015,10,7.12
2015,2,20,20/2/2015,11,6.81
2015,2,20,20/2/2015,12,6.35
2015,2,20,20/2/2015,13,5.01
2015,2,20,20/2/2015,14,4.65
2015,2,20,20/2/2015,15,4.49
2015,2,20,20/2/2015,16,4.3
2015,2,20,20/2/2015,17,4.21
2015,2,20,20/2/2015,18,3.98
2015,2,20,20/2/2015,19,3.81
2015,2,20,20/2/2015,20,3.71
2015,2,20,20/2/2015,21,3.64
2015,2,20,20/2/2015,22,3.52
2015,2,20,20/2/2015,23,3.4
2015,2,21,21/2/2015,0,3.24
2015,2,21,21/2/2015,1,3.05
2015,2,21,21/2/2015,2,2.9
2015,2,21,21/2/2015,3,3.34
2015,2,21,21/2/2015,4,4.3
2015,2,21,21/2/2015,5,4.76
2015,2,21,21/2/2015,6,5.08
2015,2,21,21/2/2015,7,5.47
2015,2,21,21/2/2015,8,5.94
2015,2,21,21/2/2015,9,6.37
2015,2,21,21/2/2015,10,6.48
2015,2,21,21/2/2015,11,6.48
2015,2,21,21/2/2015,12,6.06
2015,2,21,21/2/2015,13,4.71
2015,2,21,21/2/2015,14,4.42
2015,2,21,21/2/2015,15,4.31
2015,2,21,21/2/2015,16,4.14
2015,2,21,21/2/2015,17,3.94
2015,2,21,21/2/2015,18,3.77
2015,2,21,21/2/2015,19,3.66
2015,2,21,21/2/2015,20,3.43
2015,2,21,21/2/2015,21,3.26
2015,2,21,21/2/2015,22,3.06
2015,2,21,21/2/2015,23,3.02
2015,2,22,22/2/2015,0,3.02
2015,2,22,22/2/2015,1,3.01
2015,2,22,22/2/2015,2,2.94
2015,2,22,22/2/2015,3,3.27
2015,2,22,22/2/2015,4,4.48
2015,2,22,22/2/2015,5,5.45
2015,2,22,22/2/2015,6,6.15
2015,2,22,22/2/2015,7,6.68
2015,2,22,22/2/2015,8,7.18
2015,2,22,22/2/2015,9,7.28
2015,2,22,22/2/2015,10,7.06
2015,2,22,22/2/2015,11,6.8
2015,2,22,22/2/2015,12,6.5
2015,2,22,22/2/2015,13,5.11
2015,2,22,22/2/2015,14,4.71
2015,2,22,22/2/2015,15,4.48
2015,2,22,22/2/2015,16,4.24
2015,2,22,22/2/2015,17,4.05
2015,2,22,22/2/2015,18,3.76
2015,2,22,22/2/2015,19,3.31
2015,2,22,22/2/2015,20,3.03
2015,2,22,22/2/2015,21,2.89
2015,2,22,22/2/2015,22,2.98
2015,2,22,22/2/2015,23,2.87
2015,2,23,23/2/2015,0,2.79
2015,2,23,23/2/2015,1,2.89
2015,2,23,23/2/2015,2,2.74
2015,2,23,23/2/2015,3,3.12
2015,2,23,23/2/2015,4,4.4
2015,2,23,23/2/2015,5,5.02
2015,2,23,23/2/2015,6,5.37
2015,2,23,23/2/2015,7,5.71
2015,2,23,23/2/2015,8,6.02
2015,2,23,23/2/2015,9,6.12
2015,2,23,23/2/2015,10,6.15
2015,2,23,23/2/2015,11,5.99
2015,2,23,23/2/2015,12,5.68
2015,2,23,23/2/2015,13,4.39
2015,2,23,23/2/2015,14,4.13
2015,2,23,23/2/2015,15,4
2015,2,23,23/2/2015,16,3.71
2015,2,23,23/2/2015,17,3.91
2015,2,23,23/2/2015,18,3.48
2015,2,23,23/2/2015,19,3.39
2015,2,23,23/2/2015,20,2.96
2015,2,23,23/2/2015,21,2.81
2015,2,23,23/2/2015,22,2.65
2015,2,23,23/2/2015,23,2.56
2015,2,24,24/2/2015,0,2.65
2015,2,24,24/2/2015,1,2.58
2015,2,24,24/2/2015,2,2.15
2015,2,24,24/2/2015,3,2.25
2015,2,24,24/2/2015,4,3.2
2015,2,24,24/2/2015,5,3.51
2015,2,24,24/2/2015,6,3.92
2015,2,24,24/2/2015,7,4.32
2015,2,24,24/2/2015,8,4.79
2015,2,24,24/2/2015,9,5.08
2015,2,24,24/2/2015,10,5.2
2015,2,24,24/2/2015,11,5.15
2015,2,24,24/2/2015,12,5.03
2015,2,24,24/2/2015,13,4.12
2015,2,24,24/2/2015,14,3.57
2015,2,24,24/2/2015,15,3.25
2015,2,24,24/2/2015,16,3.14
2015,2,24,24/2/2015,17,3.11
2015,2,24,24/2/2015,18,3.1
2015,2,24,24/2/2015,19,2.97
2015,2,24,24/2/2015,20,2.86
2015,2,24,24/2/2015,21,2.91
2015,2,24,24/2/2015,22,2.87
2015,2,24,24/2/2015,23,2.49
2015,2,25,25/2/2015,0,2.23
2015,2,25,25/2/2015,1,2.25
2015,2,25,25/2/2015,2,1.97
2015,2,25,25/2/2015,3,2.28
2015,2,25,25/2/2015,4,3.17
2015,2,25,25/2/2015,5,3.74
2015,2,25,25/2/2015,6,4.18
2015,2,25,25/2/2015,7,4.57
2015,2,25,25/2/2015,8,4.88
2015,2,25,25/2/2015,9,5.09
2015,2,25,25/2/2015,10,5.2
2015,2,25,25/2/2015,11,5.32
2015,2,25,25/2/2015,12,5.32
2015,2,25,25/2/2015,13,4.8
2015,2,25,25/2/2015,14,4.33
2015,2,25,25/2/2015,15,3.88
2015,2,25,25/2/2015,16,3.44
2015,2,25,25/2/2015,17,3.36
2015,2,25,25/2/2015,18,3.36
2015,2,25,25/2/2015,19,3.1
2015,2,25,25/2/2015,20,2.81
2015,2,25,25/2/2015,21,2.65
2015,2,25,25/2/2015,22,2.82
2015,2,25,25/2/2015,23,2.64
2015,2,26,26/2/2015,0,2.31
2015,2,26,26/2/2015,1,2
2015,2,26,26/2/2015,2,1.48
2015,2,26,26/2/2015,3,1.74
2015,2,26,26/2/2015,4,2.57
2015,2,26,26/2/2015,5,3.16
2015,2,26,26/2/2015,6,3.65
2015,2,26,26/2/2015,7,4.28
2015,2,26,26/2/2015,8,4.72
2015,2,26,26/2/2015,9,5.07
2015,2,26,26/2/2015,10,5.22
2015,2,26,26/2/2015,11,5.32
2015,2,26,26/2/2015,12,5.39
2015,2,26,26/2/2015,13,4.97
2015,2,26,26/2/2015,14,4.35
2015,2,26,26/2/2015,15,3.92
2015,2,26,26/2/2015,16,3.4
2015,2,26,26/2/2015,17,2.84
2015,2,26,26/2/2015,18,2.56
2015,2,26,26/2/2015,19,2.45
2015,2,26,26/2/2015,20,2.43
2015,2,26,26/2/2015,21,2.12
2015,2,26,26/2/2015,22,1.68
2015,2,26,26/2/2015,23,1.17
2015,2,27,27/2/2015,0,0.71
2015,2,27,27/2/2015,1,0.13
2015,2,27,27/2/2015,2,0.12
2015,2,27,27/2/2015,3,0.24
2015,2,27,27/2/2015,4,0.54
2015,2,27,27/2/2015,5,1.52
2015,2,27,27/2/2015,6,2.47
2015,2,27,27/2/2015,7,3.6
2015,2,27,27/2/2015,8,4.6
2015,2,27,27/2/2015,9,5.48
2015,2,27,27/2/2015,10,5.99
2015,2,27,27/2/2015,11,6.16
2015,2,27,27/2/2015,12,6.15
2015,2,27,27/2/2015,13,5.47
2015,2,27,27/2/2015,14,4.75
2015,2,27,27/2/2015,15,4.27
2015,2,27,27/2/2015,16,3.68
2015,2,27,27/2/2015,17,3.33
2015,2,27,27/2/2015,18,3.21
2015,2,27,27/2/2015,19,2.97
2015,2,27,27/2/2015,20,2.9
2015,2,27,27/2/2015,21,2.89
2015,2,27,27/2/2015,22,2.71
2015,2,27,27/2/2015,23,2.48
2015,2,28,28/2/2015,0,2.2
2015,2,28,28/2/2015,1,1.77
2015,2,28,28/2/2015,2,1.3
2015,2,28,28/2/2015,3,1.41
2015,2,28,28/2/2015,4,2.15
2015,2,28,28/2/2015,5,2.78
